"Var1","Freq","predicted_word","score"
"perhaps",1363,"perhaps",0.000143388330420155
"moving",1359,"moving",0.000142967528276589
"website",1359,"website",0.000142967528276589
"price",1355,"price",0.000142546726133023
"include",1353,"include",0.00014233632506124
"met",1352,"met",0.000142231124525348
"expected",1351,"expected",0.000142125923989457
"jersey",1349,"jersey",0.000141915522917674
"career",1347,"career",0.000141705121845891
"sound",1346,"sound",0.000141599921309999
"east",1344,"east",0.000141389520238216
"campaign",1342,"campaign",0.000141179119166433
"june",1338,"june",0.000140758317022867
"action",1337,"action",0.000140653116486975
"offer",1337,"offer",0.000140653116486975
"fast",1336,"fast",0.000140547915951084
"staff",1335,"staff",0.000140442715415192
"okay",1331,"okay",0.000140021913271626
"luck",1329,"luck",0.000139811512199843
"return",1328,"return",0.000139706311663952
"pass",1326,"pass",0.000139495910592169
"coffee",1325,"coffee",0.000139390710056277
"cold",1325,"cold",0.000139390710056277
"date",1324,"date",0.000139285509520385
"boys",1322,"boys",0.000139075108448602
"companies",1322,"companies",0.000139075108448602
"husband",1320,"husband",0.000138864707376819
"league",1317,"league",0.000138549105769145
"stand",1317,"stand",0.000138549105769145
"earlier",1310,"earlier",0.000137812702017904
"beat",1309,"beat",0.000137707501482013
"knows",1309,"knows",0.000137707501482013
"piece",1306,"piece",0.000137391899874338
"join",1305,"join",0.000137286699338446
"wrote",1301,"wrote",0.00013686589719488
"research",1300,"research",0.000136760696658989
"simple",1298,"simple",0.000136550295587206
"oil",1296,"oil",0.000136339894515423
"seven",1296,"seven",0.000136339894515423
"louis",1295,"louis",0.000136234693979531
"success",1295,"success",0.000136234693979531
"budget",1293,"budget",0.000136024292907748
"david",1289,"david",0.000135603490764182
"themselves",1289,"themselves",0.000135603490764182
"whose",1288,"whose",0.00013549829022829
"voice",1287,"voice",0.000135393089692399
"vote",1286,"vote",0.000135287889156507
"current",1285,"current",0.000135182688620616
"due",1284,"due",0.000135077488084724
"sales",1283,"sales",0.000134972287548833
"usually",1282,"usually",0.000134867087012941
"feet",1281,"feet",0.00013476188647705
"billion",1279,"billion",0.000134551485405267
"answer",1271,"answer",0.000133709881118134
"seem",1271,"seem",0.000133709881118134
"sun",1271,"sun",0.000133709881118134
"united",1266,"united",0.000133183878438677
"student",1264,"student",0.000132973477366894
"design",1263,"design",0.000132868276831002
"sad",1263,"sad",0.000132868276831002
"brought",1262,"brought",0.000132763076295111
"paul",1257,"paul",0.000132237073615653
"daughter",1256,"daughter",0.000132131873079761
"brother",1254,"brother",0.000131921472007978
"wonder",1251,"wonder",0.000131605870400304
"became",1250,"became",0.000131500669864412
"non",1250,"non",0.000131500669864412
"alone",1245,"alone",0.000130974667184955
"drink",1245,"drink",0.000130974667184955
"missed",1243,"missed",0.000130764266113172
"example",1239,"example",0.000130343463969605
"fresh",1239,"fresh",0.000130343463969605
"heat",1239,"heat",0.000130343463969605
"key",1237,"key",0.000130133062897822
"mark",1236,"mark",0.000130027862361931
"entire",1234,"entire",0.000129817461290148
"interest",1232,"interest",0.000129607060218365
"form",1230,"form",0.000129396659146582
"seriously",1230,"seriously",0.000129396659146582
"training",1229,"training",0.00012929145861069
"teams",1228,"teams",0.000129186258074799
"events",1227,"events",0.000129081057538907
"save",1227,"save",0.000129081057538907
"sit",1227,"sit",0.000129081057538907
"problems",1225,"problems",0.000128870656467124
"michael",1224,"michael",0.000128765455931233
"loss",1219,"loss",0.000128239453251775
"james",1217,"james",0.000128029052179992
"table",1216,"table",0.0001279238516441
"stories",1213,"stories",0.000127608250036426
"term",1213,"term",0.000127608250036426
"received",1212,"received",0.000127503049500534
"whatever",1211,"whatever",0.000127397848964643
"gotta",1210,"gotta",0.000127292648428751
"deep",1203,"deep",0.00012655624467751
"led",1202,"led",0.000126451044141619
"busy",1200,"busy",0.000126240643069836
"california",1200,"california",0.000126240643069836
"attention",1197,"attention",0.000125925041462161
"dark",1197,"dark",0.000125925041462161
"mine",1194,"mine",0.000125609439854487
"study",1192,"study",0.000125399038782704
"afternoon",1190,"afternoon",0.000125188637710921
"box",1190,"box",0.000125188637710921
"exactly",1190,"exactly",0.000125188637710921
"moved",1190,"moved",0.000125188637710921
"forget",1189,"forget",0.000125083437175029
"dream",1188,"dream",0.000124978236639137
"wall",1184,"wall",0.000124557434495571
"cup",1183,"cup",0.00012445223395968
"spend",1182,"spend",0.000124347033423788
"followed",1180,"followed",0.000124136632352005
"followers",1180,"followers",0.000124136632352005
"test",1179,"test",0.000124031431816114
"ideas",1178,"ideas",0.000123926231280222
"track",1176,"track",0.000123715830208439
"oppounity",1173,"oppounity",0.000123400228600765
"poland",1171,"poland",0.000123189827528981
"council",1170,"council",0.00012308462699309
"football",1169,"football",0.000122979426457198
"security",1164,"security",0.000122453423777741
"opening",1162,"opening",0.000122243022705958
"choice",1160,"choice",0.000122032621634175
"dad",1159,"dad",0.000121927421098283
"paid",1159,"paid",0.000121927421098283
"bought",1158,"bought",0.000121822220562392
"spos",1155,"spos",0.000121506618954717
"view",1155,"view",0.000121506618954717
"double",1154,"double",0.000121401418418825
"plus",1154,"plus",0.000121401418418825
"totally",1151,"totally",0.000121085816811151
"hi",1150,"hi",0.000120980616275259
"press",1150,"press",0.000120980616275259
"congrats",1147,"congrats",0.000120665014667585
"release",1145,"release",0.000120454613595802
"yousahould",1143,"yousahould",0.000120244212524019
"member",1141,"member",0.000120033811452236
"role",1139,"role",0.000119823410380452
"learned",1138,"learned",0.000119718209844561
"minute",1137,"minute",0.000119613009308669
"tickets",1136,"tickets",0.000119507808772778
"details",1135,"details",0.000119402608236886
"complete",1134,"complete",0.000119297407700995
"learning",1134,"learning",0.000119297407700995
"stas",1134,"stas",0.000119297407700995
"quickly",1133,"quickly",0.000119192207165103
"provide",1132,"provide",0.000119087006629212
"develoent",1129,"develoent",0.000118771405021537
"practice",1129,"practice",0.000118771405021537
"bank",1128,"bank",0.000118666204485646
"figure",1128,"figure",0.000118666204485646
"pictures",1127,"pictures",0.000118561003949754
"chief",1126,"chief",0.000118455803413863
"straight",1126,"straight",0.000118455803413863
"private",1124,"private",0.00011824540234208
"international",1122,"international",0.000118035001270296
"bowl",1120,"bowl",0.000117824600198513
"note",1120,"note",0.000117824600198513
"extra",1119,"extra",0.000117719399662622
"evening",1118,"evening",0.00011761419912673
"rain",1118,"rain",0.00011761419912673
"character",1117,"character",0.000117508998590839
"proud",1116,"proud",0.000117403798054947
"daily",1115,"daily",0.000117298597519056
"text",1114,"text",0.000117193396983164
"written",1112,"written",0.000116982995911381
"dance",1111,"dance",0.00011687779537549
"difficult",1111,"difficult",0.00011687779537549
"eye",1111,"eye",0.00011687779537549
"fit",1110,"fit",0.000116772594839598
"agree",1109,"agree",0.000116667394303707
"industry",1109,"industry",0.000116667394303707
"restaurant",1107,"restaurant",0.000116456993231924
"ceain",1104,"ceain",0.000116141391624249
"iself",1104,"iself",0.000116141391624249
"listen",1103,"listen",0.000116036191088357
"medical",1103,"medical",0.000116036191088357
"released",1103,"released",0.000116036191088357
"sitting",1103,"sitting",0.000116036191088357
"tour",1103,"tour",0.000116036191088357
"ground",1102,"ground",0.000115930990552466
"listening",1100,"listening",0.000115720589480683
"credit",1096,"credit",0.000115299787337117
"eight",1093,"eight",0.000114984185729442
"type",1091,"type",0.000114773784657659
"foot",1090,"foot",0.000114668584121768
"stage",1089,"stage",0.000114563383585876
"floor",1087,"floor",0.000114352982514093
"beach",1086,"beach",0.000114247781978201
"changed",1086,"changed",0.000114247781978201
"cute",1085,"cute",0.00011414258144231
"feels",1085,"feels",0.00011414258144231
"message",1085,"message",0.00011414258144231
"sister",1084,"sister",0.000114037380906418
"data",1082,"data",0.000113826979834635
"focus",1082,"focus",0.000113826979834635
"higher",1080,"higher",0.000113616578762852
"position",1080,"position",0.000113616578762852
"truth",1080,"truth",0.000113616578762852
"financial",1078,"financial",0.000113406177691069
"hospital",1078,"hospital",0.000113406177691069
"upon",1076,"upon",0.000113195776619286
"lose",1075,"lose",0.000113090576083395
"created",1074,"created",0.000112985375547503
"ice",1074,"ice",0.000112985375547503
"judge",1074,"judge",0.000112985375547503
"average",1073,"average",0.000112880175011612
"safe",1071,"safe",0.000112669773939828
"defense",1070,"defense",0.000112564573403937
"land",1070,"land",0.000112564573403937
"hall",1069,"hall",0.000112459372868045
"pain",1069,"pain",0.000112459372868045
"comment",1067,"comment",0.000112248971796262
"force",1067,"force",0.000112248971796262
"gift",1065,"gift",0.000112038570724479
"despite",1064,"despite",0.000111933370188588
"account",1062,"account",0.000111722969116805
"changes",1062,"changes",0.000111722969116805
"photo",1062,"photo",0.000111722969116805
"involved",1060,"involved",0.000111512568045022
"places",1060,"places",0.000111512568045022
"title",1060,"title",0.000111512568045022
"total",1060,"total",0.000111512568045022
"july",1059,"july",0.00011140736750913
"runs",1059,"runs",0.00011140736750913
"economy",1058,"economy",0.000111302166973239
"kept",1058,"kept",0.000111302166973239
"winning",1058,"winning",0.000111302166973239
"performance",1057,"performance",0.000111196966437347
"economic",1056,"economic",0.000111091765901456
"fell",1055,"fell",0.000110986565365564
"size",1054,"size",0.000110881364829672
"de",1052,"de",0.000110670963757889
"rights",1052,"rights",0.000110670963757889
"similar",1051,"similar",0.000110565763221998
"workers",1050,"workers",0.000110460562686106
"helped",1048,"helped",0.000110250161614323
"finish",1047,"finish",0.000110144961078432
"chicken",1046,"chicken",0.00011003976054254
"ahead",1045,"ahead",0.000109934560006649
"interested",1044,"interested",0.000109829359470757
"serious",1043,"serious",0.000109724158934866
"calls",1041,"calls",0.000109513757863083
"eah",1040,"eah",0.000109408557327191
"spending",1040,"spending",0.000109408557327191
"blood",1038,"blood",0.000109198156255408
"chocolate",1038,"chocolate",0.000109198156255408
"poor",1038,"poor",0.000109198156255408
"clean",1037,"clean",0.000109092955719516
"miles",1034,"miles",0.000108777354111842
"scene",1034,"scene",0.000108777354111842
"expect",1032,"expect",0.000108566953040059
"tired",1031,"tired",0.000108461752504167
"manager",1030,"manager",0.000108356551968276
"eating",1029,"eating",0.000108251351432384
"walking",1028,"walking",0.000108146150896493
"wear",1028,"wear",0.000108146150896493
"allowed",1027,"allowed",0.000108040950360601
"fair",1027,"fair",0.000108040950360601
"quaer",1027,"quaer",0.000108040950360601
"quality",1027,"quality",0.000108040950360601
"radio",1027,"radio",0.000108040950360601
"executive",1026,"executive",0.00010793574982471
"contact",1024,"contact",0.000107725348752927
"album",1023,"album",0.000107620148217035
"spot",1023,"spot",0.000107620148217035
"anyway",1022,"anyway",0.000107514947681143
"beginning",1022,"beginning",0.000107514947681143
"rate",1022,"rate",0.000107514947681143
"completely",1021,"completely",0.000107409747145252
"gives",1020,"gives",0.00010730454660936
"growing",1019,"growing",0.000107199346073469
"hotel",1018,"hotel",0.000107094145537577
"leaving",1016,"leaving",0.000106883744465794
"smith",1015,"smith",0.000106778543929903
"interview",1014,"interview",0.000106673343394011
"propey",1014,"propey",0.000106673343394011
"sold",1014,"sold",0.000106673343394011
"biggest",1013,"biggest",0.00010656814285812
"born",1013,"born",0.00010656814285812
"original",1013,"original",0.00010656814285812
"chris",1011,"chris",0.000106357741786337
"fuher",1010,"fuher",0.000106252541250445
"photos",1009,"photos",0.000106147340714554
"relationship",1008,"relationship",0.000106042140178662
"statement",1007,"statement",0.000105936939642771
"increase",1006,"increase",0.000105831739106879
"review",1006,"review",0.000105831739106879
"cheese",1005,"cheese",0.000105726538570987
"senior",1002,"senior",0.000105410936963313
"begin",1001,"begin",0.000105305736427421
"trust",1001,"trust",0.000105305736427421
"dude",999,"dude",0.000105095335355638
"internet",999,"internet",0.000105095335355638
"value",997,"value",0.000104884934283855
"build",995,"build",0.000104674533212072
"driving",995,"driving",0.000104674533212072
"consider",993,"consider",0.000104464132140289
"version",992,"version",0.000104358931604398
"rose",991,"rose",0.000104253731068506
"sale",990,"sale",0.000104148530532615
"ride",989,"ride",0.000104043329996723
"attorney",987,"attorney",0.00010383292892494
"common",987,"common",0.00010383292892494
"ended",986,"ended",0.000103727728389048
"named",986,"named",0.000103727728389048
"allow",982,"allow",0.000103306926245482
"truly",982,"truly",0.000103306926245482
"beyond",981,"beyond",0.000103201725709591
"choose",981,"choose",0.000103201725709591
"present",981,"present",0.000103201725709591
"everybody",980,"everybody",0.000103096525173699
"mike",980,"mike",0.000103096525173699
"below",979,"below",0.000102991324637808
"tweets",977,"tweets",0.000102780923566025
"result",976,"result",0.000102675723030133
"passed",971,"passed",0.000102149720350675
"results",971,"results",0.000102149720350675
"warm",971,"warm",0.000102149720350675
"worst",971,"worst",0.000102149720350675
"catch",970,"catch",0.000102044519814784
"library",970,"library",0.000102044519814784
"etc",969,"etc",0.000101939319278892
"garden",969,"garden",0.000101939319278892
"speak",968,"speak",0.000101834118743001
"king",967,"king",0.000101728918207109
"lovely",965,"lovely",0.000101518517135326
"teacher",965,"teacher",0.000101518517135326
"cream",964,"cream",0.000101413316599435
"oregon",964,"oregon",0.000101413316599435
